SMILES,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Solubility_mg_L
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,267.93,4.2434,59.578,14.0,2.0,0.0,6.0,0.0,72.0,2.0,0.0,0.0,2.0,25.78,99.76542852065188,3.021805296135276,465.6577056479838,1.00004914778207
OC[C@H]1OC2(COC3(CO2)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]1O,324.282,-4.348399999999995,65.31080000000004,22.0,10.0,6.0,10.0,2.0,128.0,0.0,3.0,3.0,3.0,158.3,124.95570425680816,1.7312996703803112,370.7111556742056,319980.006473233
NS(=O)(=O)c1cccc(S(N)(=O)=O)c1,236.274,-1.0185999999999995,49.18840000000001,14.0,4.0,2.0,8.0,2.0,78.0,1.0,0.0,0.0,1.0,120.32,81.63273629835255,3.436614784321693,499.69916585523896,1599.98508333046
c1coc(-c2nc3ccccc3[nH]2)c1,184.198,2.8229,53.79570000000002,14.0,2.0,1.0,3.0,1.0,68.0,3.0,0.0,0.0,3.0,41.82,80.39329952333384,2.244094775249905,518.4490170061054,71.0043425253199
CCC(O)C(C)(C)C,116.204,1.8034,35.75279999999999,8.0,1.0,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,20.23,51.723137466405205,3.623281003705976,61.27730243901708,8200.13642363041
CC(=O)CC1CCCCN1,141.214,1.1076,40.93970000000001,10.0,2.0,1.0,2.0,2.0,58.0,0.0,1.0,1.0,1.0,29.1,61.99939895872839,2.191916391200333,116.4259988171292,50000.8923292911
O=P(N1CCOCC1)(N1CCOCC1)N1CCOCC1,305.31500000000005,0.0911000000000012,74.78250000000004,20.0,4.0,0.0,8.0,3.0,116.0,0.0,3.0,3.0,3.0,54.48,119.8144855521028,1.8129924932639865,300.3078350681549,606943.327799402
CC1NC(=O)CNC1=O,128.131,-1.3790999999999998,30.6144,9.0,2.0,2.0,4.0,0.0,50.0,0.0,1.0,1.0,1.0,58.2,52.615956899190365,2.535054425271875,155.03698459046723,250008.178308375
O=c1ccccc(Br)c1O,201.019,1.5149,42.07680000000001,10.0,2.0,1.0,3.0,0.0,52.0,1.0,0.0,0.0,1.0,37.3,66.26519413731032,3.527654953629781,295.80075915911806,737.967282880749
CCSC(=S)N[C@@H](CC(=O)O)C(=O)O,237.302,0.5419,57.54230000000001,14.0,4.0,3.0,7.0,5.0,80.0,0.0,0.0,0.0,0.0,86.63000000000001,90.87216787486696,4.156857495504796,243.8442939431395,9749.92777352353
CC(=O)Nc1ccc(Cl)cc1C,183.638,2.606820000000001,50.49270000000002,12.0,1.0,1.0,3.0,1.0,64.0,1.0,0.0,0.0,1.0,29.1,76.54087997322026,2.9348021246299894,309.39688695312145,900.041540294607
CCc1nc2c(c(=O)n(C)c(=O)n2C)n1C,222.248,-0.4669000000000001,60.57400000000001,16.0,6.0,0.0,6.0,1.0,86.0,2.0,0.0,0.0,2.0,61.82,91.75884124694254,3.125396573105715,674.6545748369492,5999.81502807469
Cc1ccc([N+](=O)[O-])cc1O,153.137,1.6088199999999997,39.49820000000002,11.0,3.0,1.0,4.0,1.0,58.0,1.0,0.0,0.0,1.0,63.370000000000005,63.24355470858938,3.1515496683060507,295.7372022742226,999.954259920191
CC[C@@H](C)c1cccc([C@@H](C)CC)c1O,206.32899999999995,4.4192000000000045,65.51880000000004,15.0,1.0,1.0,1.0,4.0,84.0,1.0,0.0,0.0,1.0,20.23,93.14517378686584,3.106332489284297,288.8647809734401,1.79994930421015
CCCCC(C)(O)CC,130.23099999999997,2.3376,40.439800000000005,9.0,1.0,1.0,1.0,4.0,56.0,0.0,0.0,0.0,0.0,20.23,58.08807958080181,3.330074215693167,66.96788691072805,2393.94614071979
C[C@@H]1NC(=O)[C@@H](C)NC1=O,142.158,-0.9906,35.209399999999995,10.0,2.0,2.0,4.0,0.0,56.0,0.0,1.0,1.0,1.0,58.2,58.98089901358698,2.631435737817297,158.5866297400412,99993.3929077593
COP(=S)(OC)SSP(=S)(OC)OC,314.3520000000001,3.402400000000002,71.78800000000003,14.0,8.0,0.0,10.0,7.0,86.0,0.0,0.0,0.0,0.0,36.92,102.01812536253551,4.291512616498759,217.72583425214327,12.5694486419478
CC[NH2+]CC.[Br-],154.051,-3.406399999999998,23.0074,6.0,0.0,1.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,16.61,49.89664166707491,0.0,15.019550008653871,999918.311814093
C=CCOC(=O)C(C)OC(=O)C(C)O,202.206,0.0281,48.390800000000034,14.0,5.0,1.0,5.0,5.0,80.0,0.0,0.0,0.0,0.0,72.83,82.31355332211545,3.941906015901648,221.24220345600435,41994.6569728571
CNCC(O)C(O)C(O)C(O)CO,195.215,-3.3582999999999994,45.03970000000002,13.0,6.0,6.0,6.0,6.0,80.0,0.0,0.0,0.0,0.0,113.18,76.44993465879729,3.991684655394681,134.05130927524974,499934.588701758
Cc1ccc(N(C)C(N)=O)cc1,164.20800000000003,1.50992,49.16540000000002,12.0,1.0,1.0,3.0,1.0,64.0,1.0,0.0,0.0,1.0,46.33,71.78747592994664,2.8925610901856844,279.0849389236156,62000.3743274807
CC(C)CC(C)CO,116.20399999999998,1.6609,35.70479999999999,8.0,1.0,1.0,1.0,3.0,50.0,0.0,0.0,0.0,0.0,20.23,51.723137466405205,3.0988280941131414,50.34851554559677,2914.21156729894
CN1c2ccccc2C(O)(c2ccccc2)c2ccccc21,287.362,4.052100000000002,89.48980000000005,22.0,2.0,1.0,2.0,1.0,108.0,3.0,0.0,1.0,4.0,23.47,129.82371202928843,2.09329617920288,778.3756173030993,35.9194218393362
CN(C)C(=O)c1ccccc1C(=O)N(C)C,220.272,1.0902,62.47700000000003,16.0,2.0,0.0,4.0,2.0,86.0,1.0,0.0,0.0,1.0,40.620000000000005,95.46376734637089,3.202977813407694,372.2347167860317,710001.547130096
C=C(C)[C@@H]1CC=C(C)C(=O)C1,150.22099999999998,2.4879000000000007,46.30200000000003,11.0,1.0,0.0,1.0,1.0,60.0,0.0,0.0,1.0,1.0,17.07,67.80021493954504,2.698294200312726,223.0272763448729,1305.96232589457
O=C(Nc1ccc(Cl)cc1)c1cc([N+](=O)[O-])ccc1O,292.678,3.206100000000001,74.16640000000001,20.0,4.0,2.0,7.0,3.0,102.0,2.0,0.0,0.0,2.0,92.47,118.31529942518692,2.263316000336961,670.5714155925534,2.20998883008664
CCNc1nc(Cl)nc(NCC(=O)OCC)n1,259.69699999999995,0.9318,64.12340000000002,17.0,7.0,2.0,8.0,6.0,94.0,1.0,0.0,0.0,1.0,89.03,103.95805767236456,2.606103918106572,387.6490045067267,299.962478039695
C=CCOC(CO)CO,132.159,-0.4578000000000001,34.10859999999999,9.0,3.0,2.0,3.0,5.0,54.0,0.0,0.0,0.0,0.0,49.69,54.57637130152722,3.1891479320342544,68.70322440423766,400033.851744441
N[C@@H](CO)C(=O)O,105.093,-1.6093999999999995,22.697,7.0,3.0,3.0,4.0,2.0,42.0,0.0,0.0,0.0,0.0,83.55,40.55901555807127,3.34341705895396,72.58027134782354,43199.0095552225
CCOc1ccc(N(C(C)=O)C(C)=O)cc1,221.256,1.9847,61.452000000000034,16.0,3.0,0.0,4.0,3.0,86.0,1.0,0.0,0.0,1.0,46.61,94.8174789056744,2.9416477109022083,369.75527574751527,2499.74124896845
O=CC1CC2C3C1C1(Cl)C(Cl)(Cl)C3(Cl)C3(Cl)C2C13Cl,380.9130000000001,3.8087000000000018,76.90400000000002,19.0,1.0,0.0,7.0,1.0,104.0,0.0,5.0,5.0,5.0,17.07,139.70557797987988,1.8886276629404248,566.4228624657379,0.0240008042438362
O=C1CCCCCCCCCCCCN1,211.349,3.407300000000002,63.79670000000005,15.0,1.0,1.0,2.0,0.0,88.0,0.0,1.0,1.0,1.0,29.1,93.82410953071144,2.126499891372904,151.9188881091498,500.034762143917
O=S(=O)(O)O,98.07899999999998,-0.6527999999999998,14.1774,5.0,2.0,2.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,74.60000000000001,29.0061825517276,4.062942298971397,86.81635834269238,999944.806693625
Cn1c([N+](=O)[O-])cnc1COC(N)=O,200.154,-0.0764000000000001,44.234800000000014,14.0,6.0,1.0,8.0,3.0,76.0,1.0,0.0,0.0,1.0,113.28,78.43294310030609,2.793063252345449,371.908451003585,2871.20547677025
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,311.85300000000007,3.8098000000000023,89.38100000000006,21.0,2.0,0.0,4.0,9.0,118.0,1.0,0.0,0.0,1.0,29.54,132.78393360449536,3.0405929299275014,426.1662903460974,49.9976884822862
O=O,31.998,0.067,6.734,2.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,34.14,11.307062301569806,2.0,0.0,37516.5448160243
CCCCCCCCOCC(O)CO,204.31,1.7167,57.28760000000005,14.0,3.0,2.0,3.0,10.0,86.0,0.0,0.0,0.0,0.0,49.69,87.09068490569454,2.916821983653843,106.70576627330112,2451.82587385933
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,420.3220000000002,4.534700000000004,103.67730000000005,26.0,3.0,1.0,5.0,6.0,138.0,2.0,1.0,1.0,3.0,40.540000000000006,161.51581773261194,1.4445792101332056,737.611323693879,90.0082093764598
C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@@H](O)[C@@](C)([C@]45O[C@@]4(C)[C@H]4C[C@@H]5O[C@@H]5OC=C[C@@]54O)[C@H]4[C@]1(CO[C@]4(O)C(=O)OC)[C@@H]32,720.7210000000003,-0.2030999999999945,164.27939999999964,51.0,16.0,3.0,16.0,6.0,280.0,0.0,7.0,8.0,8.0,215.33999999999995,292.7721243470369,1.398157725939076,1660.7354145147626,259.996305335334
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,256.305,2.1311,70.74880000000003,19.0,4.0,1.0,4.0,4.0,98.0,2.0,1.0,1.0,3.0,55.24,111.6544516876107,2.045722086934536,552.1180743775652,649.915775049686
CC(C)OCC(O)COC(C)C,176.256,1.1972999999999998,48.18280000000002,12.0,3.0,1.0,3.0,6.0,74.0,0.0,0.0,0.0,0.0,38.69,74.68011215421217,3.271703945882744,89.94677016517798,200006.407847343
O=c1ccc(I)c[nH]1,220.99700000000004,0.9795,39.7797,8.0,1.0,1.0,3.0,0.0,42.0,1.0,0.0,0.0,1.0,32.86,60.07441132153088,3.223015221038714,209.62032102291477,4000.24303986951
CCNc1nc(OC)nc(N(CC)CC)n1,225.296,1.1582,64.10370000000003,16.0,6.0,1.0,6.0,6.0,90.0,1.0,0.0,0.0,1.0,63.17000000000001,96.06818294643104,3.0187299845839477,326.9854695248084,225.971402531803
CCC(O)CN,89.13800000000002,-0.2839999999999999,25.3522,6.0,2.0,2.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,46.25,37.968201820228096,2.7541847860376616,26.72905595320056,999914.544453992
C/C=C/CC1(C/C=C/C)C(=O)NC(=O)NC1=O,236.271,1.2712,62.97640000000003,17.0,3.0,2.0,5.0,4.0,92.0,0.0,1.0,1.0,1.0,75.27000000000001,99.9528677356419,3.050113512475137,360.55492181215095,1500.06617901241
CCOC(=O)COc1ccc(Cl)cc1,214.648,2.2819000000000003,53.58000000000003,14.0,3.0,0.0,4.0,4.0,76.0,1.0,0.0,0.0,1.0,35.53,87.5830503630226,2.379180758892864,294.7403499173812,814.942272964886
Cc1ccccc1Oc1cccnn1,186.21400000000003,2.5773200000000003,53.285000000000025,14.0,3.0,0.0,3.0,2.0,70.0,2.0,0.0,0.0,2.0,35.010000000000005,82.37473419976222,2.2369588843757167,414.64252510691296,1999.91864429712
ClC(Cl)C(Cl)C(Cl)Cl,216.322,3.2012,40.62900000000001,8.0,0.0,0.0,5.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,72.98546639103112,3.464226847231096,52.69412204936135,410.015891498001
C=COC1CC1,84.11800000000001,1.3089,24.30399999999999,6.0,1.0,0.0,1.0,2.0,34.0,0.0,1.0,1.0,1.0,9.23,37.617130529209376,2.0042659400935183,54.95878455585175,6680.19189672366
CCOC(=O)CC1(C)CCC(=O)O1,186.207,1.0353,44.98100000000002,13.0,4.0,0.0,4.0,3.0,74.0,0.0,1.0,1.0,1.0,52.60000000000001,77.20309144857448,2.4312019047262803,223.6545913574689,33326.9832488024
CCC(C(=O)O)C(C(=O)O)c1ccccc1,222.24,1.9656,58.235600000000034,16.0,2.0,2.0,4.0,5.0,86.0,1.0,0.0,0.0,1.0,74.6,93.5325675103562,3.088650654323386,371.8649671621322,1050.07961671647
O=C(c1ccc(Cl)cc1Cl)N(O)c1ccccc1,282.12600000000003,4.0294000000000025,71.50000000000003,18.0,2.0,1.0,5.0,2.0,92.0,2.0,0.0,0.0,2.0,40.540000000000006,114.1295999156421,2.315726971090545,572.4588567442289,59.9988755755895
O=C(O)c1ccccc1C(=O)OCCO,210.18499999999997,0.5339,50.76960000000002,15.0,4.0,2.0,5.0,4.0,80.0,1.0,0.0,0.0,1.0,83.83,85.91622851106983,2.922945029237532,371.8304267058693,6919.93028338821
CCc1nc2nc(N)nc(N)c2nc1CC,218.264,0.7089999999999999,62.70880000000001,16.0,6.0,2.0,6.0,2.0,84.0,2.0,0.0,0.0,2.0,103.6,93.13120942663008,2.7764950080151056,536.3105594936766,118.000027904511
Clc1c(Cl)c(Cl)c2ccccc2c1Cl,265.954,5.453400000000001,63.988000000000014,14.0,0.0,0.0,4.0,0.0,72.0,2.0,0.0,0.0,2.0,0.0,101.32613255875886,3.021805296135276,458.43842469911016,0.0042599698616867
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,780.9490000000002,2.218100000000003,192.6107999999994,55.0,14.0,6.0,14.0,7.0,312.0,0.0,7.0,8.0,8.0,203.06,323.3224245630436,0.8374981988041249,1409.0037418555949,64.7921920326705
O=C(O)c1cccc(C(=O)O)c1[N+](=O)[O-],211.129,0.9912,47.01499999999999,15.0,4.0,2.0,7.0,3.0,78.0,1.0,0.0,0.0,1.0,117.74,82.72577477526953,3.55594512931231,420.1951582999609,2159.97085273963
CCCC(O)CC(C)C,130.23099999999997,2.1935,40.369800000000005,9.0,1.0,1.0,1.0,4.0,56.0,0.0,0.0,0.0,0.0,20.23,58.08807958080181,3.151251388899732,59.58797503894244,1609.95736575632
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,336.429,4.967800000000001,71.25900000000003,17.0,2.0,0.0,7.0,2.0,94.0,1.0,0.0,0.0,1.0,26.3,123.68257004104238,3.128261267611269,427.1947007908669,50.0026964407967
CCCC(C)O[N+](=O)[O-],133.147,1.3833,32.44939999999999,9.0,3.0,0.0,4.0,4.0,54.0,0.0,0.0,0.0,0.0,52.370000000000005,53.91957893690064,3.259231489128124,94.2038970536883,439.978429918976
CC(O)C(O)c1cnc2[nH]c(N)nc(=O)c2n1,237.219,-1.2905000000000009,59.00670000000001,17.0,7.0,4.0,8.0,2.0,90.0,2.0,0.0,0.0,2.0,138.01,95.17636621965651,2.6194694351472925,609.0930819850536,699.921720052695
CCOc1ccc(NC(=O)CO)cc1,195.218,1.0161,53.32650000000002,14.0,3.0,2.0,4.0,4.0,76.0,1.0,0.0,0.0,1.0,58.56,82.51033484243811,2.589071736723409,294.7403499173812,1530.10015495306
O=C(O)c1ccccc1C(C(=O)O)c1ccccc1C(=O)O,300.266,2.2995,76.28140000000003,22.0,3.0,3.0,6.0,5.0,112.0,2.0,0.0,0.0,2.0,111.9,124.8155333398668,2.7082495777083477,692.3061802544518,949.961836784421
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,238.291,1.2198399999999998,65.54400000000004,17.0,5.0,0.0,6.0,2.0,94.0,1.0,0.0,0.0,1.0,58.56,101.22002855212362,3.0973377770658903,429.7247619113306,2700.27278782073
Cn1c(=O)c2c(ncn2CCCO)n(C)c1=O,238.247,-1.1839000000000002,61.91780000000002,17.0,7.0,1.0,7.0,3.0,92.0,2.0,0.0,0.0,2.0,82.04999999999998,96.55307499913856,2.766339791568492,664.4664514898798,166696.868229782
NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,237.212,-3.9236,52.32410000000002,16.0,7.0,7.0,9.0,6.0,94.0,0.0,0.0,0.0,0.0,168.63,90.81680596194887,4.2091137290224685,248.27666252784252,23498.3114220551
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,313.319,2.943600000000001,79.52400000000003,20.0,7.0,0.0,8.0,7.0,108.0,2.0,0.0,0.0,2.0,58.4,122.49571101278842,2.145092887186004,580.6433002445386,39.0019868700728
O=c1nc[nH]c2nc(-c3ccccc3)c(-c3ccccc3)nc12,300.321,3.0471000000000013,88.82570000000003,23.0,4.0,1.0,5.0,2.0,110.0,4.0,0.0,0.0,4.0,71.53,131.26737008719007,2.090303573599732,1027.0030755455875,199.979602768875
Cc1cccc(I)c1O,234.036,2.3052200000000007,45.560800000000015,9.0,1.0,1.0,2.0,0.0,48.0,1.0,0.0,0.0,1.0,20.23,67.85241710713322,3.2478347337367026,199.9061775999341,3400.02935624308
CCOP(=S)(OCC)SCCl,234.71,3.213400000000002,55.84800000000003,11.0,4.0,0.0,6.0,6.0,68.0,0.0,0.0,0.0,0.0,18.46,81.8943286648809,3.908471949775869,120.66966981975612,59.9972843547586
C/C=C/CCC,84.162,2.3626000000000005,29.721999999999984,6.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,39.874358567628335,2.658099936249019,35.302968908806456,49.9937883609861
Br/C=C/Br,185.846,2.2474,26.994,4.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,42.14968532132462,2.549193338482967,19.219280948873624,3370.18094003885
O=c1nc(-c2ccccc2)[nH]cc1Br,251.083,2.1994,57.99370000000002,14.0,2.0,1.0,4.0,1.0,70.0,2.0,0.0,0.0,2.0,45.75,88.95686299313913,2.5393077873022483,492.9752269483679,83.2946886302539
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,303.67100000000005,2.946400000000001,69.3927,20.0,4.0,1.0,8.0,2.0,106.0,2.0,0.0,0.0,2.0,46.92,116.34735929055948,2.584858591083336,697.0773947833336,33.6979374335225
CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,368.369,6.454900000000006,102.90550000000005,26.0,4.0,0.0,5.0,7.0,134.0,3.0,0.0,0.0,3.0,44.760000000000005,153.53066423781056,1.9374096013392923,833.2825186987144,2.19979937905071
CCCCCCCCCCCCC(O)CCC,242.44699999999995,5.458400000000006,77.37580000000007,17.0,1.0,1.0,1.0,13.0,104.0,0.0,0.0,0.0,0.0,20.23,109.0076164959747,2.981381133365294,133.48686830125578,0.0410976334729032
O=C(NCCc1c[nH]cn1)c1ccccc1,215.256,1.3822,61.066900000000025,16.0,2.0,2.0,4.0,4.0,82.0,2.0,0.0,0.0,2.0,57.78,93.72351635436344,1.8058515602791252,436.552136965409,49998.3031836645
CCSCc1ccccc1OC(=O)NC,225.313,2.6579000000000006,63.36170000000004,15.0,3.0,1.0,4.0,4.0,82.0,1.0,0.0,0.0,1.0,38.33,94.20415323000394,2.717126876654733,328.1188895793997,1820.06228404929
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,369.33900000000006,3.614700000000002,89.35600000000004,26.0,5.0,2.0,8.0,8.0,140.0,2.0,0.0,0.0,2.0,67.79,147.90746471558094,2.080043168351528,734.371299421136,1.60001910725512
CCNP(=S)(OC)O/C(C)=C\C(=O)OC(C)C,281.314,2.3388,71.04070000000003,17.0,5.0,1.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,56.790000000000006,107.73561421823096,4.503497672294196,330.2675873523821,109.999660812438
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],355.70000000000005,3.977000000000003,77.97680000000001,23.0,5.0,0.0,11.0,7.0,128.0,1.0,0.0,0.0,1.0,89.52,133.48671335673995,3.699377936225601,568.699086225864,0.900085706693419
COC(C)COC(C)CO,148.202,0.4186999999999999,38.9708,10.0,3.0,1.0,3.0,5.0,62.0,0.0,0.0,0.0,0.0,38.69,61.950227925418965,3.1681741287467013,65.25147089005418,1000124.49592508
COCCO[Si](CCCl)(OCCOC)OCCOC,316.8540000000001,1.1531,74.76500000000006,19.0,6.0,0.0,8.0,14.0,116.0,0.0,0.0,0.0,0.0,55.38000000000001,121.12418260782046,4.373733767178668,171.4948987286046,25001.104425111
CNC(=O)O/N=C(/CSC)C(C)(C)C,218.322,2.1075,60.81270000000004,14.0,4.0,1.0,5.0,3.0,82.0,0.0,0.0,0.0,0.0,50.69,89.45618846686443,4.411666570186103,221.34206892611425,5199.93004589437
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,395.3270000000001,7.9274,86.94800000000001,19.0,0.0,0.0,7.0,1.0,100.0,2.0,0.0,0.0,2.0,0.0,144.61136091373268,2.72787313698321,640.6079666719704,0.0007529332508226
Clc1ccc(-c2c(Cl)cccc2Cl)cc1Cl,291.9920000000001,5.967200000000002,71.91800000000002,16.0,0.0,0.0,4.0,1.0,82.0,2.0,0.0,0.0,2.0,0.0,113.70156223308769,2.630690903528491,514.2871240740591,0.0278914410200574
Clc1ccccc1-c1c(Cl)ccc(Cl)c1Cl,291.992,5.967200000000001,71.91800000000002,16.0,0.0,0.0,4.0,1.0,82.0,2.0,0.0,0.0,2.0,0.0,113.70156223308769,2.739119029603201,534.5371240740591,0.146308969957101
O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],361.6590000000001,4.757500000000002,76.58370000000002,24.0,4.0,1.0,10.0,4.0,126.0,2.0,0.0,0.0,2.0,89.67,136.74053079426102,2.366191593252101,822.5425921879977,120.004982274178
O=C(O)CSC1CCCCC1,174.26499999999996,2.1369,46.96680000000003,11.0,2.0,1.0,3.0,3.0,64.0,0.0,1.0,1.0,1.0,37.3,71.36688055268161,2.092513389046783,130.05374780501026,8000.37180491399
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,395.3270000000001,7.9274,86.94799999999998,19.0,0.0,0.0,7.0,1.0,100.0,2.0,0.0,0.0,2.0,0.0,144.61136091373268,2.8656561735065296,637.6079666719706,0.0010159129040903
Clc1cc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,429.77200000000016,8.580799999999998,91.95799999999998,20.0,0.0,0.0,8.0,1.0,106.0,2.0,0.0,0.0,2.0,0.0,154.91462714061436,2.868827919861116,678.3291147319976,0.0001359058394565
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,505.206,6.490180000000004,114.10200000000005,28.0,4.0,0.0,6.0,6.0,144.0,2.0,1.0,1.0,3.0,59.32000000000001,180.9587717356226,1.721481494739987,930.2980937199308,0.0020001773257036
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,336.0039999999999,4.2356000000000025,68.55300000000003,15.0,4.0,0.0,9.0,6.0,92.0,0.0,0.0,0.0,0.0,27.69,114.49759029907288,4.476907590732965,224.90712145792597,1.00010234946074
Clc1ccccc1-c1c(Cl)cc(Cl)c(Cl)c1Cl,326.437,6.6206000000000005,76.92800000000003,17.0,0.0,0.0,5.0,1.0,88.0,2.0,0.0,0.0,2.0,0.0,124.00482845996932,2.768967288151633,577.348938365776,0.0120005010141944
Clc1ccc(-c2ccccc2)c(Cl)c1Cl,257.547,5.313800000000001,66.90800000000002,15.0,0.0,0.0,3.0,1.0,76.0,2.0,0.0,0.0,2.0,0.0,103.398296006206,2.6032582714405783,477.72594705335234,0.170198800664601
O=C(Nc1ccccc1)n1cc(F)c(=O)[nH]c1=O,249.20099999999996,0.7559,62.1394,18.0,4.0,2.0,7.0,1.0,92.0,2.0,0.0,0.0,2.0,83.96000000000001,99.70267077511151,2.329744483069524,690.669892566019,5999.97969613467
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,382.3960000000001,6.629000000000006,107.51650000000004,27.0,4.0,0.0,5.0,6.0,140.0,3.0,0.0,0.0,3.0,44.760000000000005,159.89560635220712,1.8587929384863016,855.0526320420856,3.19973005580249
Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,273.546,5.4391000000000025,67.98800000000003,16.0,1.0,0.0,4.0,2.0,82.0,2.0,0.0,0.0,2.0,9.23,108.51184123571288,2.2338171177404904,494.11710147761767,0.164979646447176
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,331.202,4.0676000000000005,87.03680000000001,22.0,3.0,1.0,5.0,3.0,110.0,3.0,0.0,0.0,3.0,46.010000000000005,137.750595813874,2.274825247005112,778.1770800952257,13.9988690381996
Clc1cccc(-c2c(Cl)cc(Cl)cc2Cl)c1,291.992,5.967200000000002,71.91800000000002,16.0,0.0,0.0,4.0,1.0,82.0,2.0,0.0,0.0,2.0,0.0,113.70156223308769,2.6442951728742,511.2871240740591,0.0204489471642444
CCC(=O)OC(C)C(=O)OC,160.16899999999998,0.5010999999999999,37.861,11.0,4.0,0.0,4.0,3.0,64.0,0.0,0.0,0.0,0.0,52.60000000000001,65.47903837331049,3.7663087916102,152.51956340253028,21997.7602336635
CC(C)(SC(=O)N1CCCCC1)c1ccccc1,263.40599999999995,4.260800000000003,77.87900000000005,18.0,2.0,0.0,3.0,2.0,98.0,1.0,1.0,1.0,2.0,20.31,113.75451679114964,2.0093709878728685,396.2144453886828,19.9998004894531
CC(=O)OC[C@H]([C@@H](OC(C)=O)c1ccccc1)[N+](=O)[O-],281.26400000000007,1.4992,68.36440000000003,20.0,6.0,0.0,7.0,6.0,108.0,1.0,0.0,0.0,1.0,95.74,115.18910830187431,3.014435408643494,486.8945651123188,29.9995091441707
CN(C)C1CCC=CCCC1,153.26899999999998,2.4369000000000005,49.70000000000003,11.0,1.0,0.0,1.0,1.0,64.0,0.0,0.0,1.0,1.0,3.24,70.08812954188892,2.353838599957055,126.83446685613664,3846.3989184277
CC1(C)CN=C(NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,494.4830000000001,6.3818000000000055,125.61240000000002,35.0,4.0,2.0,10.0,5.0,186.0,2.0,0.0,1.0,3.0,48.78,198.70142537154788,1.8012132793214688,1053.0323899408634,0.0060000015894447
CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,303.49000000000007,4.271900000000004,94.45900000000007,22.0,2.0,0.0,2.0,4.0,124.0,1.0,1.0,1.0,2.0,12.47,136.4081404672305,1.8748773238102472,449.5907426226767,4.29976168731689
Clc1ccc(Oc2ccccc2Cl)c(Cl)c1,273.546,5.4391000000000025,67.98800000000003,16.0,1.0,0.0,4.0,2.0,82.0,2.0,0.0,0.0,2.0,9.23,108.51184123571286,2.3086971624065704,511.3671014776177,3.06994340021942
