SMILES,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Solubility_mg_L
CC(C)CCCCCCCCCCCCCCCOC(=O)CC(O)C(=O)OCCCCCCCCCCCCCCCC(C)C,639.059,12.058599999999982,191.4937999999993,45.0,5.0,1.0,5.0,35.0,268.0,0.0,0.0,0.0,0.0,72.83,280.31636190059464,3.3931573037643616,632.1744752985591,0.006500000000628
OC1COC(O)C(O)C1O,150.13,-2.5823000000000005,29.97919999999999,10.0,5.0,4.0,5.0,0.0,60.0,0.0,1.0,1.0,1.0,90.15,57.48366857017767,2.515835979311492,102.60593781761293,567999.9999844561
CCC1(C(=O)NC(=O)N(CO)C1=O)C2=CC=CC=C2,262.265,0.3625999999999995,65.88150000000003,19.0,4.0,2.0,6.0,3.0,100.0,1.0,1.0,1.0,2.0,86.71000000000002,109.56866267288272,2.5725711526697546,528.7045713619236,6587.798949598599
COC1OC(CO)C(O)C(O)C1O,194.183,-2.5673,40.77620000000001,13.0,6.0,4.0,6.0,2.0,78.0,0.0,1.0,1.0,1.0,99.38,75.32709802847776,2.6593904796922727,143.0617569290273,1079999.999953565
CC(C)C1=NC=C([N]1C)[N+]([O-])=O,169.18399999999997,1.4517,43.95140000000002,12.0,4.0,0.0,5.0,2.0,66.0,1.0,0.0,0.0,1.0,60.96,70.18292718813933,3.1291797718477805,303.6001748617566,9297.352320272834
CCCc1ncnc2c(O)cccc12,188.23,2.2879000000000005,55.19780000000002,14.0,3.0,1.0,3.0,2.0,72.0,2.0,0.0,0.0,2.0,46.01000000000001,82.44142370851102,2.6808005777839266,453.98184972535375,225.9898023072212
NS(=O)(=O)C1=CC=C(NC(=O)CCC(=O)O)C=C1,272.2819999999999,0.1372999999999997,63.314700000000016,18.0,4.0,3.0,8.0,5.0,98.0,1.0,0.0,0.0,1.0,126.56,103.6589783024028,2.6422493452962605,550.1357005534106,2541.083475296064
CCOC(=O)CCCOc1ccc(Cl)cc1C,256.72900000000004,3.3705200000000017,67.55100000000004,17.0,3.0,0.0,4.0,6.0,94.0,1.0,0.0,0.0,1.0,35.53,106.67787670621244,2.2870262484813293,376.9273661561467,9.999422739345142
CC(CCC#N)C#N,108.144,1.44986,29.62399999999999,8.0,2.0,0.0,2.0,2.0,42.0,0.0,0.0,0.0,0.0,47.58,49.34912096275001,3.1795221167790872,126.44441158953072,52300.00000387092
[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Na+].[Na+].[Al+3],209.94000000000003,-27.3448,5.754,10.0,0.0,0.0,10.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,131.85416740643248,-0.0,12.954618442383216,419.9999999696816
CCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,256.72900000000004,3.782700000000003,67.54130000000004,17.0,3.0,1.0,4.0,6.0,94.0,1.0,0.0,0.0,1.0,46.53,106.35856522890155,2.3891106100318216,376.9273661561467,20.86771655842931
CCCCCCCCCC(=O)OCC,200.322,3.6902000000000026,59.243000000000045,14.0,2.0,0.0,2.0,9.0,84.0,0.0,0.0,0.0,0.0,26.3,88.02868161574291,3.014825784459536,132.28341890015258,15.89017380560499
F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,354.26200000000017,3.3280000000000016,61.92280000000004,21.0,0.0,0.0,14.0,1.0,128.0,0.0,3.0,3.0,3.0,0.0,120.3073012563884,3.399999941362501e-07,275.6691526333215,176000.00000550348
[Na+].[Na+].[Na+].[O-]C(=O)CN(CC([O-])=O)CC([O-])=O,257.0849999999999,-14.449900000000005,31.46099999999999,16.0,7.0,0.0,10.0,6.0,74.0,0.0,0.0,0.0,0.0,123.63,158.43126169487115,-2.3999997095000365e-07,198.2646625064904,639999.9999292726
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,264.31,1.1680199999999998,68.43190000000003,18.0,5.0,2.0,7.0,3.0,94.0,2.0,0.0,0.0,2.0,97.97,104.94326417488644,2.2671419224709672,635.748359753755,400.0493735741744
O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC=C1Cl,276.67900000000003,4.159200000000001,70.69410000000002,19.0,4.0,2.0,6.0,3.0,96.0,2.0,0.0,0.0,2.0,82.25,113.35347311576416,2.355750585367034,638.8366309730286,276.6790000000001
CC(C(O)=O)C(C)(C)CCC(O)=O,188.223,1.5981,47.450600000000016,13.0,2.0,2.0,4.0,5.0,76.0,0.0,0.0,0.0,0.0,74.6,77.57029964748199,4.212011338632231,207.660241301476,5599.802255743351
O.O.O.O.O.O.O.[Co++].[O-][S]([O-])(=O)=O,281.10100000000006,-7.113399999999995,35.7712,13.0,4.0,0.0,13.0,0.0,95.0,0.0,0.0,0.0,0.0,300.76,83.69149003209078,-2.857142842410715e-09,93.2586863990795,376699.9999857519
NCC(CC(O)=O)C1=CC=C(Cl)C=C1,213.664,1.857,55.50020000000002,14.0,2.0,2.0,4.0,4.0,76.0,1.0,0.0,0.0,1.0,63.32,87.49008435321754,2.7829771877466483,310.402966410215,4263.157272655111
ClC1=CC=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C=C1Cl,342.4360000000001,6.745900000000002,78.00800000000002,18.0,1.0,0.0,6.0,2.0,94.0,2.0,0.0,0.0,2.0,9.23,129.11837368947624,2.33546013020036,597.2619082804617,0.0050649996001075
CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1.CCCCCCCCCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2,819.3979999999997,15.420399999999969,250.6733999999988,58.0,6.0,2.0,6.0,32.0,344.0,0.0,2.0,2.0,2.0,76.66,361.9953267348446,5.81380906391017e-07,988.84852755604,0.5000000000568111
CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,368.65000000000015,6.315800000000008,115.72670000000014,26.0,2.0,1.0,3.0,20.0,156.0,0.0,0.0,0.0,0.0,32.34,164.2391954984102,3.113214118282232,291.93240539975625,10.00000000090072
CCCCC(=O)N1C(=O)NC=C(F)C1=O,214.196,0.5061,51.43220000000001,15.0,4.0,1.0,6.0,3.0,82.0,1.0,0.0,0.0,1.0,71.93,84.5554828430259,3.1388424988621093,474.9811803250599,1073.5230069402726
[O-][N+](=O)C1=C(C=C(C(=O)N2CCOCC2)C(=C1)[N+]([O-])=O)N3CC3,322.2770000000001,0.7953999999999999,78.68630000000002,23.0,7.0,0.0,10.0,4.0,122.0,1.0,2.0,2.0,3.0,118.83000000000004,130.07502172817178,2.0611907190423446,681.2874717157897,415.17320077100817
CC(C)CC1CC(C)(O)CCO1,172.26799999999992,1.9625,49.05280000000002,12.0,2.0,1.0,2.0,2.0,72.0,0.0,1.0,1.0,1.0,29.46,74.9256778855727,2.3602381863059883,140.7740056622918,23652999.99878013
Nc1ccc2cc(ccc2c1)[S](O)(=O)=O,223.253,1.6687,58.17500000000001,15.0,3.0,2.0,5.0,1.0,78.0,2.0,0.0,0.0,2.0,80.39,87.0815943582855,2.7288816645246325,619.6001475530923,119.99999998834728
Cc1ccnc(C)c1,107.156,1.6984400000000002,33.71099999999999,8.0,1.0,0.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,12.89,49.38093532923669,3.077660437970553,164.24662946459569,299996.7111300897
CC(=C)OC(C)=O,100.117,1.0831,26.57999999999999,7.0,2.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,26.3,42.78448378278237,3.318019590380522,82.25327665163482,29700.000000370008
ClC(=O)OCCOCCOC(Cl)=O,231.031,1.7538,45.22100000000002,13.0,5.0,0.0,7.0,6.0,76.0,0.0,0.0,0.0,0.0,61.83000000000001,84.8341739421841,2.9961049979124525,154.4075463679267,3.0000000000386664
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,426.99100000000016,3.568700000000004,127.7084,31.0,1.0,0.0,3.0,3.0,156.0,4.0,0.0,1.0,5.0,7.939999999999999,190.12887792543413,2.311997308279892e-06,1323.898659434224,7700.000000145573
COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,328.4810000000001,4.495600000000004,98.28300000000009,23.0,4.0,0.0,4.0,5.0,122.0,2.0,0.0,1.0,3.0,15.71,142.79358356808692,1.9870942688955264,686.8198722645237,19.99909089072491
CCCCCOC(=O)C(C)O,160.213,1.1006,42.164800000000014,11.0,3.0,1.0,3.0,5.0,66.0,0.0,0.0,0.0,0.0,46.53,67.36314691035246,3.1781675147208563,109.9047981204597,9999.948253956023
CCN(C)N=NC1=CC=C(C(=O)O)C=C1,207.233,2.3352000000000004,56.22130000000003,15.0,3.0,1.0,5.0,4.0,80.0,1.0,0.0,0.0,1.0,65.26,88.02367496425062,2.72287926964026,359.4351796781428,78787.7891676989
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,390.5640000000003,6.433000000000009,113.61900000000009,28.0,4.0,0.0,4.0,14.0,158.0,1.0,0.0,0.0,1.0,52.60000000000001,170.55049583773726,2.6905904564648377,530.7228097510647,0.0410000000043642
Fc1cccc2CC(=O)Nc12,151.14,1.3203,38.733700000000006,11.0,1.0,1.0,3.0,0.0,56.0,1.0,0.0,1.0,2.0,29.1,63.03237588133898,2.571772500455441,321.8681387531292,900.0000000879322
CCC(C)OC(C)=O,116.15999999999998,1.348,31.518999999999984,8.0,2.0,0.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0,26.3,49.83902892936324,3.2364267831001365,78.59772060569361,6199.499129498535
CCCC1=C(O)N2N(C1=O)C3=CC(=CC=C3N=C2N(C)C)C,300.36200000000014,1.97972,87.14080000000004,22.0,6.0,1.0,6.0,3.0,116.0,3.0,0.0,0.0,3.0,62.25000000000001,127.77155522802794,2.581863676915773,921.4168499971744,70.41172554271229
ClCCNC(=O)N(CCCl)N=O,214.052,1.157,47.33970000000001,12.0,3.0,1.0,7.0,5.0,70.0,0.0,0.0,0.0,0.0,61.77,79.94163789749997,3.76615173955013,155.62875863456512,3999.6251447596983
CCCOC(=O)c1cccnc1,165.19199999999995,1.6484,44.81050000000002,12.0,3.0,0.0,3.0,3.0,64.0,1.0,0.0,0.0,1.0,39.19,71.38588688758055,2.539556056342092,245.96526492984668,9499.243301151128
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,243.742,2.1915,67.15670000000003,16.0,5.0,1.0,6.0,5.0,90.0,1.0,0.0,0.0,1.0,53.94000000000001,101.25790394380584,2.967455813245785,337.98131572503644,39.99727190189847
COc1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N,268.272,1.635,75.12580000000001,20.0,5.0,2.0,5.0,1.0,100.0,2.0,0.0,1.0,3.0,95.41,114.69386333884144,2.3905031498275098,765.9542098555299,0.4814767795376151
Nc1ccc(cc1)C#Cc2ccc(N)cc2,208.264,2.2508,67.68880000000001,16.0,2.0,2.0,2.0,0.0,78.0,2.0,0.0,0.0,2.0,52.04,94.89738834023892,2.2125575391923467,478.18829163880457,769.1555982333791
CC(C)(C)C1CCC(CC1)CC2=C(O)C(=O)C3=C(C=CC=C3)C2=O,326.436,5.120300000000005,94.27780000000008,24.0,3.0,1.0,3.0,2.0,128.0,1.0,1.0,2.0,3.0,54.37,143.32154744848697,1.7553122684958329,698.0391965827503,0.0297713170355985
Cc1oc(cc1)C(O)=O,126.11099999999996,1.28622,30.404299999999992,9.0,2.0,1.0,3.0,1.0,48.0,1.0,0.0,0.0,1.0,50.44000000000001,51.91137246460679,2.977648531786832,223.96177402882643,18899.61552690024
ClC1=CC=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1,307.991,6.092500000000002,72.99800000000002,17.0,1.0,0.0,5.0,2.0,88.0,2.0,0.0,0.0,2.0,9.23,118.81510746259455,2.27152382985702,513.6970467453648,0.0137574526230167
CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,299.6910000000001,2.7426000000000013,69.19050000000004,18.0,5.0,0.0,8.0,7.0,106.0,0.0,0.0,0.0,0.0,65.07000000000001,112.44899538533927,5.0180602808164805,359.27953978879884,999939.4458568004
COC(=O)CC(=O)OC,132.115,-0.2775000000000001,28.64899999999999,9.0,4.0,0.0,4.0,2.0,52.0,0.0,0.0,0.0,0.0,52.60000000000001,52.74915414451728,3.4713176263221484,104.12640240679956,140699.99998915644
CC(C)CN1CCOCC1,143.22999999999996,0.9746,42.09700000000001,10.0,2.0,0.0,2.0,2.0,60.0,0.0,1.0,1.0,1.0,12.47,63.161393574786814,2.1312821385375686,87.25838096618139,27998.45016430081
CC1(C)CON(Cc2ccccc2Cl)C1=O,239.702,2.640000000000001,61.73500000000004,16.0,2.0,0.0,4.0,2.0,86.0,1.0,1.0,1.0,2.0,29.54,99.90743037846106,2.129383557537589,417.2347167860317,1099.9467419472153
CC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,374.50900000000007,1.7263000000000002,89.56170000000004,23.0,6.0,2.0,9.0,6.0,126.0,2.0,0.0,0.0,2.0,106.32999999999998,139.86455620838134,2.3621300543913555,899.6085276428149,10314.834374584734
[Ni++].[O-][Mo++]([O-])([O-])[O-],218.629,-4.761,0.0,6.0,4.0,0.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,92.24,49.37566403741921,0.0,23.01955000865388,4651.999999817626
COc1ccc(CC=C)cc1,148.205,2.4237,46.89500000000002,11.0,1.0,0.0,1.0,3.0,58.0,1.0,0.0,0.0,1.0,9.23,67.31511377440603,2.7366739543410024,223.1330224781773,177.81273240458842
COC1CCCCCCCCCCC1,198.35,4.306100000000004,61.58400000000007,14.0,1.0,0.0,1.0,1.0,84.0,0.0,1.0,1.0,1.0,9.23,89.22627047656653,2.166172108107462,110.40397044122784,4.110000000322708
CC(C)C1CCC(C)CC12OCC(CO)O2,228.332,2.1826000000000003,61.984800000000064,16.0,3.0,1.0,3.0,2.0,94.0,0.0,2.0,2.0,2.0,38.69,98.12821830474016,2.1341179107689032,241.3322056507385,1199.9999999766858
CNC(=O)ON=C(SC)C(=O)N(C)C,219.266,0.1070999999999999,55.18470000000002,14.0,5.0,1.0,7.0,1.0,80.0,0.0,0.0,0.0,0.0,70.99999999999999,86.64766000831835,4.39936565314208,252.5645747934132,279879.6318528281
CC(C)CCCC(C)(C)O,144.25799999999995,2.583600000000001,44.98680000000002,10.0,1.0,1.0,1.0,4.0,62.0,0.0,0.0,0.0,0.0,20.23,64.45302169519842,3.205455337414515,79.21928094887363,744.9999999441742
CCCC(=O)CCC,114.188,2.1557000000000004,34.822999999999986,8.0,1.0,0.0,1.0,4.0,48.0,0.0,0.0,0.0,0.0,17.07,51.09042581425295,3.0551722039096187,58.78707744334402,3781.120049985412
CC[NH+](CCO)CCO,134.19899999999998,-2.1241999999999983,35.40929999999999,9.0,2.0,3.0,3.0,5.0,56.0,0.0,0.0,0.0,0.0,44.90000000000001,55.91226277440798,3.175341082395833,53.01955000865388,1007509.8010484144
CCN(CC)C(=O)COC(=O)C1=C(O)C=CC=C1,251.282,1.4173999999999998,66.31730000000005,18.0,4.0,1.0,5.0,5.0,98.0,1.0,0.0,0.0,1.0,66.84,105.97665477226704,2.568780845119484,426.7543501095397,692.0880970322211
CCCCCCCCCCCCCC(=O)OC,242.403,4.8605000000000045,73.09400000000007,17.0,2.0,0.0,2.0,12.0,102.0,0.0,0.0,0.0,0.0,26.3,107.12350795893272,2.961268147138321,166.30475487798432,0.054300000000481
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C(=C1)Cl,411.326,8.0527,88.02799999999998,20.0,1.0,0.0,8.0,2.0,106.0,2.0,0.0,0.0,2.0,9.23,149.72490614323954,2.540389748514227,654.9865474566767,9.422934281423558e-05
COc1ccc(C=O)cc1,136.14999999999998,1.5076999999999998,38.38150000000001,10.0,2.0,0.0,2.0,2.0,52.0,1.0,0.0,0.0,1.0,26.3,59.436354677840825,2.895351845489353,213.20412994838864,4289.608386091909
CCOCCCCCCCCCCCCCC\C=C\CC,296.539,7.060400000000008,95.94500000000008,21.0,1.0,0.0,1.0,17.0,126.0,0.0,0.0,0.0,0.0,9.23,134.09709339868778,2.9460212803969728,198.0150952006477,4.700000000496498
OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)O,229.235,2.8340000000000014,64.79080000000002,17.0,3.0,3.0,4.0,3.0,86.0,2.0,0.0,0.0,2.0,69.56,98.15329122800144,2.329483875146283,551.8657679203479,66.11209616192275
CC(C)C(=O)OOC(C)(C)C,160.21299999999997,1.9157,41.768000000000015,11.0,3.0,0.0,3.0,2.0,66.0,0.0,0.0,0.0,0.0,35.53,67.6117537034016,3.636616381160674,132.7628219010314,3959.999999694879
O[S](=O)(=O)c1ccccc1,158.178,0.9333,36.25660000000001,10.0,2.0,1.0,4.0,1.0,54.0,1.0,0.0,0.0,1.0,54.37,59.06003912953759,3.2186466288823383,301.0246305950571,1117000.0000308438
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,300.5940000000001,2.9135000000000013,65.08800000000001,16.0,3.0,0.0,7.0,1.0,88.0,0.0,1.0,2.0,2.0,37.38,112.20868669068936,2.179857528512065,340.25582366667635,5.100118977619527
[Na+].[Na+].[O-][S](=O)(=O)C1=CC(=O)C2=C(NNc3ccc(NC(=O)C(Br)=C)cc3[S]([O-])(=O)=O)C(=N)C=CC2=C1,615.3510000000001,-4.855829999999994,122.62320000000004,36.0,11.0,4.0,17.0,7.0,178.0,1.0,0.0,2.0,3.0,208.48,258.2957097802311,3.239997244727428e-06,1513.2937838759894,12900.000000053962
CC(C)COC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,301.3710000000001,3.800500000000003,82.42500000000005,21.0,6.0,0.0,6.0,3.0,108.0,3.0,0.0,0.0,3.0,57.01000000000001,125.768730898744,2.0969220191934057,762.4255176876821,20.375180237685704
CN1C(=O)N(C)C2=C(N(C)C(=O)N2C)C1=O,224.22,-1.7255999999999991,58.64200000000002,16.0,7.0,0.0,7.0,0.0,86.0,2.0,0.0,0.0,2.0,70.93,89.76539271918503,3.363889360790429,756.1130205486447,25001.976822197885
Cc1cc(C)nc(N\N=C(\C)c2ccccc2C)n1,254.337,3.237960000000002,78.51870000000005,19.0,4.0,1.0,4.0,3.0,98.0,2.0,0.0,0.0,2.0,50.17,113.1678245491402,2.2049454385090903,597.042681183157,161.99795951567046
CCCCC1(CC)C(=O)NC(=S)NC1=O,228.317,1.1039,61.13240000000002,15.0,3.0,2.0,5.0,4.0,84.0,0.0,1.0,1.0,1.0,58.2,94.79944771837827,2.891339554138366,281.79751372176526,165.40104509644146
Cn1cncc1C[C@H](N)C(O)=O,169.18400000000003,-0.6255000000000002,42.5232,12.0,4.0,2.0,5.0,3.0,66.0,1.0,0.0,0.0,1.0,81.14000000000001,69.82559801489202,2.6369752213085564,281.93378501879386,200013.4904080913
NC(=O)NCC(=O)NCC(O)=O,175.14399999999995,-2.1445,38.23160000000001,12.0,3.0,4.0,7.0,4.0,68.0,0.0,0.0,0.0,0.0,121.52,67.91743460197209,3.467235170058121,182.87001325209468,22069.64076465503
CCBr,108.966,1.4012,19.468,3.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,28.97174074786752,1.6329931618554523,2.754887502163468,8939.042637944296
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,678.5930000000002,-0.8291999999999908,145.01899999999983,47.0,19.0,0.0,19.0,13.0,264.0,0.0,2.0,2.0,2.0,238.09,268.1222001344054,2.7831467412322763,1214.084515370298,909.9329157060952
CCOC(=O)COC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,447.74900000000014,4.779200000000003,96.53990000000005,30.0,7.0,0.0,12.0,7.0,160.0,2.0,0.0,0.0,2.0,104.97,171.79467805870897,2.281830019641987,978.7377471522176,0.5999770310311903
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,504.5950000000003,3.8175000000000026,128.27280000000007,36.0,7.0,1.0,8.0,6.0,198.0,0.0,3.0,4.0,4.0,106.97,211.02310545236355,1.801524168042904,1048.4984065372723,85.69252558139344
C1CCNCC1,85.15,0.7599,26.72069999999999,6.0,1.0,1.0,1.0,0.0,36.0,0.0,1.0,1.0,1.0,12.03,38.7430505154948,2.0,19.40990953421706,999999.9999968222
N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,151.253,1.9139,45.09040000000003,11.0,1.0,1.0,1.0,0.0,62.0,0.0,4.0,4.0,4.0,26.02,68.34612729382404,1.940003547175709,150.02758609770032,2136.505412368254
S=C1NCCN1,102.162,-0.5359000000000003,28.6034,6.0,1.0,2.0,3.0,0.0,34.0,0.0,1.0,1.0,1.0,24.06,41.9218087175145,2.3673518510178746,63.19344939991072,19998.12996232924
CC(=O)Nc1ccccc1[N+]([O-])=O,180.16299999999995,1.5531999999999997,47.40010000000001,13.0,3.0,1.0,5.0,2.0,68.0,1.0,0.0,0.0,1.0,72.24000000000002,74.5256473544418,3.0435273546341013,348.9973052375338,2220.0645646215958
[Cl-].C[N+](C)(C)CC(O)CCl,188.098,-2.703699999999997,39.6262,10.0,1.0,1.0,4.0,3.0,64.0,0.0,0.0,0.0,0.0,20.23,73.78435998823838,0.0,82.3072265502403,835199.999941926
CC1CNCCN1,100.165,-0.4323000000000001,30.33439999999999,7.0,2.0,2.0,2.0,0.0,42.0,0.0,1.0,1.0,1.0,24.06,44.29291269910284,2.1229179499593664,48.04184397996642,435026.7826680542
CC/C=C/CC/C=C/C=C,136.23799999999997,3.4750000000000023,48.00200000000003,10.0,0.0,0.0,0.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,63.95492096084625,3.11409266486537,118.0,61.99999999667384
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,408.5790000000002,3.4487000000000023,110.03720000000008,29.0,4.0,4.0,5.0,4.0,166.0,0.0,4.0,4.0,4.0,97.99,174.44805215366245,1.6063269488351186,636.7605586006101,175.0153098256596
CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,320.348,3.7561000000000018,94.31170000000002,24.0,3.0,3.0,5.0,3.0,120.0,3.0,0.0,0.0,3.0,78.43,138.48199051998566,1.8163754134937584,917.5481477224685,1.8000000001706118
[Ta],180.948,-0.0025,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23.00188061319739,0.0,0.0,0.0213000000009263
COC1CCCC1,100.16100000000002,1.5754,29.264999999999983,7.0,1.0,0.0,1.0,1.0,42.0,0.0,1.0,1.0,1.0,9.23,44.67167567579024,2.1399633186493645,46.14170945007629,12500.000001262402
COC(=O)\C(=C\C1=CC=CC=C1)[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,347.34800000000007,2.5826,86.71720000000003,24.0,6.0,0.0,8.0,5.0,124.0,2.0,0.0,0.0,2.0,103.58,137.8121041848002,2.538409537169663,885.9246961462785,9.34899231074406
[Cr+3].[O-][P]([O-])([O-])=O,146.966,-2.8271,7.6065,6.0,4.0,0.0,6.0,0.0,35.0,0.0,0.0,0.0,0.0,86.25,45.18013383648277,0.0,53.68367439558379,449999.9999903024
[Na+].[O-]C=O,68.007,-4.629899999999999,6.064,4.0,2.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,40.13,46.10840650278128,0.0,13.509775004326936,699999.9999612436
OC(=O)c1cc(I)cc(I)c1O,389.914,2.2996000000000003,60.5001,12.0,2.0,2.0,5.0,1.0,64.0,1.0,0.0,0.0,1.0,57.53,96.07001108041663,3.3738590108748685,335.66852769827057,192.29537059528488
COc1cc(NC(=O)c2cccnc2)c3ncccc3c1,279.29900000000004,2.8907000000000007,80.48520000000002,21.0,4.0,1.0,5.0,3.0,104.0,3.0,0.0,0.0,3.0,64.11,121.16427156114108,2.015897385759144,787.8888977295805,9.999294990777722
CCCCCCCCCCCCCCCCCO,256.474,5.850100000000008,82.01480000000006,18.0,1.0,1.0,1.0,15.0,110.0,0.0,0.0,0.0,0.0,20.23,115.3725586103713,2.862306209193584,117.57178172470589,0.0079991408719089
Clc1cccc(c1)c2ccc(Cl)c(Cl)c2Cl,291.992,5.967200000000001,71.91800000000002,16.0,0.0,0.0,4.0,1.0,82.0,2.0,0.0,0.0,2.0,0.0,113.70156223308766,2.6114007816004863,534.537124074059,0.049587356056961
BrC1CCCCC1,163.05799999999996,2.7140000000000004,35.8,7.0,0.0,0.0,1.0,0.0,42.0,0.0,1.0,1.0,1.0,0.0,53.42567805192473,2.1229179499593664,46.14170945007629,828.0224486067754
CC(C)CCCC=C,112.216,2.9987000000000013,38.886,8.0,0.0,0.0,0.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,52.60424279642154,2.814002148389726,53.05865002596164,3.8999999995976142
COC(=O)C=C(C)C,114.144,1.1256,31.446999999999985,8.0,2.0,0.0,2.0,1.0,46.0,0.0,0.0,0.0,0.0,26.3,49.149425897178965,3.7016454312284,109.69694286392858,4399.999999717057
CC1OCC(O1)c2ccccc2,164.20399999999995,2.1205,45.68200000000003,12.0,2.0,0.0,2.0,1.0,64.0,1.0,1.0,1.0,2.0,18.46,72.11243088256793,2.113241499000559,245.27530899395387,2569.9999998200915
N#Cc1ccc(C=Cc2ccc(cc2)C=Cc3cccc(c3)C#N)cc1,332.40600000000006,5.7707600000000046,106.612,26.0,2.0,0.0,2.0,4.0,122.0,3.0,0.0,0.0,3.0,47.58,153.1411975165736,1.675444737646766,1025.309021168029,0.0025000000001142
O=C(c1ccc(Oc2ccccc2)cc1)c3ccc(cc3)C(=O)c4ccc(Oc5ccccc5)cc4,470.52400000000017,7.733200000000004,139.22299999999984,36.0,4.0,0.0,4.0,8.0,174.0,5.0,0.0,0.0,5.0,52.60000000000001,208.9397988316476,1.2337304921286891,1340.2870200263526,0.0050000000003978
[Na+].[Cl-],58.44300000000001,-5.992000000000001,0.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,41.93497063516508,0.0,2.0,316999.9999636578
CO[S](C)(=O)=O,110.134,-0.4075999999999999,21.85279999999999,6.0,3.0,0.0,4.0,1.0,38.0,0.0,0.0,0.0,0.0,43.37000000000001,37.05214062957764,3.850621638983669,110.75488750216348,100000.00000505363
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,279.34,2.6670000000000007,78.06040000000004,20.0,3.0,2.0,6.0,2.0,110.0,1.0,0.0,0.0,1.0,70.67,118.64708750168371,2.6878694360096747,492.682650032856,325.03724540076246
OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)Cl,247.681,3.7818000000000014,68.13600000000002,17.0,2.0,2.0,4.0,3.0,86.0,2.0,0.0,0.0,2.0,49.33,103.66232370268708,2.329483875146283,554.6206554225115,1.241345552120365
ClC(Cl)c1ccccc1,161.031,3.1628000000000016,40.88900000000002,9.0,0.0,0.0,2.0,1.0,48.0,1.0,0.0,0.0,1.0,0.0,64.40287768765691,2.848234050597752,169.53084197973996,249.98243260055983
